"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"org.openqa.selenium.json.CollectionCoercer.lambda$apply$1 (java.lang.reflect.Type, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","0.616 ms (0%)","0.0 ms (0%)","35.9 ms (0%)","0.0 ms (0%)","14"
"org.openqa.selenium.json.JsonOutput$Root.write (String)","0.017 ms (0%)","0.0 ms (0%)","0.065 ms (0%)","0.0 ms (0%)","16"
"com.symatiq.actions.MoveAction.clone (com.symatiq.actions.MoveAction)","0.029 ms (0%)","0.0 ms (0%)","0.425 ms (0%)","0.0 ms (0%)","37"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$new$2 (java.util.LinkedHashMap, java.util.Map.Entry)","1.15 ms (0%)","0.0 ms (0%)","1.15 ms (0%)","0.0 ms (0%)","3,250"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$6 (java.util.function.BiFunction, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","4.53 ms (0%)","0.0 ms (0%)","838 ms (0.1%)","15.4 ms (0.7%)","14,812"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List, int, java.util.List)","0.234 ms (0%)","0.0 ms (0%)","0.328 ms (0%)","0.0 ms (0%)","28"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List)","0.011 ms (0%)","0.0 ms (0%)","0.388 ms (0%)","0.0 ms (0%)","9"
"com.symatiq.states.AppState.getMetadata (String)","1.64 ms (0%)","0.0 ms (0%)","1.64 ms (0%)","0.0 ms (0%)","21,766"
"com.symatiq.states.AppState.getVisibleWidgets ()","5.49 ms (0%)","0.0 ms (0%)","5.49 ms (0%)","0.0 ms (0%)","21,759"
"com.symatiq.states.AppState.putMetadata (String, Object)","0.007 ms (0%)","0.0 ms (0%)","0.007 ms (0%)","0.0 ms (0%)","8"
"com.symatiq.states.AppState.containsProductVersion (String)","1.46 ms (0%)","0.0 ms (0%)","1.46 ms (0%)","0.0 ms (0%)","32,624"
"com.symatiq.states.AppState.getUniqueId ()","1.86 ms (0%)","0.0 ms (0%)","1.86 ms (0%)","0.0 ms (0%)","328"
"com.symatiq.states.AppState.coveredPercent (String, boolean)","1.21 ms (0%)","0.0 ms (0%)","7.30 ms (0%)","0.0 ms (0%)","2,705"
"com.symatiq.states.AppState.addProductVersion (String)","0.002 ms (0%)","0.0 ms (0%)","0.009 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.addIteration ()","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.303 ms (0%)","0.0 ms (0%)","0.303 ms (0%)","0.0 ms (0%)","1,090"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget)","0.009 ms (0%)","0.0 ms (0%)","0.009 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.getStateCount ()","0.012 ms (0%)","0.0 ms (0%)","0.056 ms (0%)","0.0 ms (0%)","4"
"com.symatiq.states.AppState.getCurrentPath ()","0.012 ms (0%)","0.0 ms (0%)","0.012 ms (0%)","0.0 ms (0%)","9"
"com.symatiq.states.AppState.getAllWidgets ()","6.84 ms (0%)","0.0 ms (0%)","6.84 ms (0%)","0.0 ms (0%)","8,113"
"com.symatiq.states.AppState.getBestUncoveredWidget (String)","3.25 ms (0%)","0.0 ms (0%)","4.89 ms (0%)","0.0 ms (0%)","2,705"
"com.symatiq.states.AppState.replaceSuggestedWidgets (java.util.List, String)","0.002 ms (0%)","0.0 ms (0%)","0.009 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.getNonHiddenWidgets ()","3.74 ms (0%)","0.0 ms (0%)","3.74 ms (0%)","0.0 ms (0%)","2,705"
"com.symatiq.states.AppState.coveredPagesPercent (String, boolean)","3.35 ms (0%)","0.0 ms (0%)","10.0 ms (0%)","0.0 ms (0%)","2,705"
"com.symatiq.states.AppState.coveredPagesPercent (String)","0.524 ms (0%)","0.0 ms (0%)","10.6 ms (0%)","0.0 ms (0%)","2,705"
"com.symatiq.states.AppState.replaceHiddenWidgets (java.util.List, String)","0.017 ms (0%)","0.0 ms (0%)","0.565 ms (0%)","0.0 ms (0%)","14"
"com.symatiq.states.AppState.removeWidgets (String, com.symatiq.widgets.Widget.WidgetVisibility)","0.095 ms (0%)","0.0 ms (0%)","0.095 ms (0%)","0.0 ms (0%)","16"
"com.symatiq.states.AppState.addWidgets (java.util.List, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.153 ms (0%)","0.0 ms (0%)","0.456 ms (0%)","0.0 ms (0%)","16"
"com.symatiq.states.AppState.isHome ()","1.35 ms (0%)","0.0 ms (0%)","1.35 ms (0%)","0.0 ms (0%)","26,850"
"com.symatiq.states.AppState.getLeafCount ()","1.28 ms (0%)","0.0 ms (0%)","11.8 ms (0%)","10.8 ms (0.5%)","8,169"
"com.symatiq.states.AppState.getPathToBookmark (java.util.List, java.util.List)","0.046 ms (0%)","0.0 ms (0%)","0.046 ms (0%)","0.0 ms (0%)","9"
"com.symatiq.states.AppState.getIssues ()","2.56 ms (0%)","0.0 ms (0%)","2.56 ms (0%)","0.0 ms (0%)","9,230"
"com.symatiq.states.AppState.getVisibleActions ()","12.6 ms (0%)","0.0 ms (0%)","12.6 ms (0%)","0.0 ms (0%)","32,266"
"com.symatiq.states.AppState.covered (String, java.util.IdentityHashMap, java.util.List, java.util.List, boolean)","4.94 ms (0%)","0.0 ms (0%)","11.1 ms (0%)","0.0 ms (0%)","21,748"
"com.symatiq.states.AppState.getCoveredStates (java.util.IdentityHashMap)","0.013 ms (0%)","0.0 ms (0%)","0.043 ms (0%)","0.0 ms (0%)","6"
"com.symatiq.states.AppState.containIssues ()","1.10 ms (0%)","0.0 ms (0%)","3.67 ms (0%)","0.0 ms (0%)","9,230"
"org.openqa.selenium.logging.CompositeLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","1.56 ms (0%)","0.0 ms (0%)","2.68 ms (0%)","0.0 ms (0%)","2,200"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String, com.symatiq.actions.Action)","23.0 ms (0%)","0.0 ms (0%)","23.0 ms (0%)","0.0 ms (0%)","650"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.image.BufferedImage)","0.021 ms (0%)","0.0 ms (0%)","0.232 ms (0%)","0.0 ms (0%)","31"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.Graphics)","69.1 ms (0%)","0.0 ms (0%)","2,018 ms (0.2%)","0.0 ms (0%)","29,755"
"com.symatiq.extension.PluginThreads.callMethod (String, String, com.symatiq.actions.Action)","0.113 ms (0%)","0.0 ms (0%)","2,530 ms (0.2%)","0.0 ms (0%)","15"
"com.symatiq.extension.PluginThreads.callMethod (String, String)","2.83 ms (0%)","0.0 ms (0%)","28,107 ms (2.7%)","0.0 ms (0%)","67"
"com.symatiq.Scout$MyMouseListener.mousePressed (java.awt.event.MouseEvent)","0.319 ms (0%)","0.0 ms (0%)","0.319 ms (0%)","0.0 ms (0%)","7"
"com.symatiq.Scout$MyMouseListener.mouseReleased (java.awt.event.MouseEvent)","0.353 ms (0%)","0.0 ms (0%)","1.68 ms (0%)","0.0 ms (0%)","7"
"com.symatiq.Scout$MyMouseListener.mouseExited (java.awt.event.MouseEvent)","0.009 ms (0%)","0.0 ms (0%)","0.009 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.Scout$MyMouseListener.mouseMoved (java.awt.event.MouseEvent)","27.8 ms (0%)","0.0 ms (0%)","27.8 ms (0%)","0.0 ms (0%)","2,553"
"com.symatiq.Scout$MyMouseListener.mouseDragged (java.awt.event.MouseEvent)","1.79 ms (0%)","0.0 ms (0%)","22.7 ms (0%)","0.0 ms (0%)","109"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (Object)","0.365 ms (0%)","0.0 ms (0%)","883 ms (0.1%)","45.6 ms (2.2%)","1,100"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (org.openqa.selenium.remote.http.HttpResponse)","6.40 ms (0%)","0.0 ms (0%)","882 ms (0.1%)","45.6 ms (2.2%)","1,100"
"org.openqa.selenium.json.JsonInputIterator.hasNext ()","0.555 ms (0%)","0.0 ms (0%)","6.61 ms (0%)","0.0 ms (0%)","6,346"
"org.openqa.selenium.json.JsonInputIterator.next ()","0.187 ms (0%)","0.0 ms (0%)","0.187 ms (0%)","0.0 ms (0%)","4,241"
"org.openqa.selenium.json.JsonInputIterator.asStream ()","0.606 ms (0%)","0.0 ms (0%)","0.606 ms (0%)","0.0 ms (0%)","2,105"
"plugin.AppiumPlugin.performAction (com.symatiq.actions.Action)","0.008 ms (0%)","0.0 ms (0%)","2,530 ms (0.2%)","0.0 ms (0%)","3"
"plugin.AppiumPlugin.getCapture ()","0.074 ms (0%)","0.0 ms (0%)","28,164 ms (2.7%)","0.293 ms (0%)","31"
"plugin.AppiumPlugin.shutdownAndAwaitTermination (java.util.concurrent.ExecutorService)","21,487 ms (7.5%)","0.0 ms (0%)","21,487 ms (2.1%)","0.0 ms (0%)","14"
"plugin.AppiumPlugin.createWidgetFromElement (org.openqa.selenium.WebElement, String, String, String, String, String, String)","4.44 ms (0%)","0.0 ms (0%)","12,232 ms (1.2%)","15.2 ms (0.7%)","87"
"plugin.AppiumPlugin.performAppiumAction (com.symatiq.actions.Action)","2.16 ms (0%)","0.0 ms (0%)","2,530 ms (0.2%)","0.0 ms (0%)","3"
"plugin.AppiumPlugin.lambda$createWidgets$1 (com.symatiq.widgets.Widget)","0.073 ms (0%)","0.0 ms (0%)","0.102 ms (0%)","0.0 ms (0%)","782"
"plugin.AppiumPlugin.lambda$createWidgets$2 (java.util.concurrent.ConcurrentLinkedQueue, java.util.Set, java.util.concurrent.ConcurrentLinkedQueue)","6.84 ms (0%)","0.0 ms (0%)","74,849 ms (7.1%)","55.2 ms (2.6%)","67"
"plugin.AppiumPlugin.lambda$createWidgets$0 (com.symatiq.widgets.Widget)","0.090 ms (0%)","0.0 ms (0%)","0.164 ms (0%)","0.0 ms (0%)","782"
"plugin.AppiumPlugin.changeState ()","0.005 ms (0%)","0.0 ms (0%)","0.006 ms (0%)","0.0 ms (0%)","2"
"plugin.AppiumPlugin.updateCapture ()","0.100 ms (0%)","0.0 ms (0%)","28,164 ms (2.7%)","0.293 ms (0%)","31"
"plugin.AppiumPlugin.hasSourceChanged ()","0.131 ms (0%)","0.0 ms (0%)","1,312 ms (0.1%)","0.294 ms (0%)","24"
"plugin.AppiumPlugin.getScreenshot ()","0.076 ms (0%)","0.0 ms (0%)","3,376 ms (0.3%)","0.0 ms (0%)","14"
"plugin.AppiumPlugin.widgetClickHandle (com.symatiq.widgets.Widget)","0.037 ms (0%)","0.0 ms (0%)","2,432 ms (0.2%)","0.0 ms (0%)","2"
"plugin.AppiumPlugin.updateLastWidgets (java.util.List)","0.035 ms (0%)","0.0 ms (0%)","0.601 ms (0%)","0.0 ms (0%)","14"
"plugin.AppiumPlugin.createWidgets ()","10.3 ms (0%)","0.0 ms (0%)","23,475 ms (2.2%)","0.0 ms (0%)","14"
"plugin.AppiumPlugin.isCheckTag (String)","0.130 ms (0%)","0.0 ms (0%)","0.130 ms (0%)","0.0 ms (0%)","87"
"plugin.Autopilot.updateState ()","0.013 ms (0%)","0.0 ms (0%)","0.024 ms (0%)","0.0 ms (0%)","5"
"plugin.Autopilot.changeState ()","0.033 ms (0%)","0.0 ms (0%)","0.036 ms (0%)","0.0 ms (0%)","2"
"plugin.Autopilot.autoPerformAction ()","0.006 ms (0%)","0.0 ms (0%)","0.007 ms (0%)","0.0 ms (0%)","5"
"org.openqa.selenium.json.JsonOutput$JsonObject.name (String)","0.042 ms (0%)","0.0 ms (0%)","0.833 ms (0%)","0.0 ms (0%)","62"
"org.openqa.selenium.json.JsonOutput$JsonObject.write (String)","0.010 ms (0%)","0.0 ms (0%)","0.026 ms (0%)","0.0 ms (0%)","62"
"org.openqa.selenium.remote.Dialect$1.getEncodedElementKey ()","0.025 ms (0%)","0.0 ms (0%)","0.025 ms (0%)","0.0 ms (0%)","991"
"org.openqa.selenium.By.xpath (String)","0.098 ms (0%)","0.0 ms (0%)","0.108 ms (0%)","0.0 ms (0%)","14"
"plugin.MimicActions.updateSuggestions ()","0.036 ms (0%)","0.0 ms (0%)","0.164 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute (org.openqa.selenium.remote.http.HttpRequest)","0.850 ms (0%)","0.0 ms (0%)","80,253 ms (7.7%)","15.5 ms (0.7%)","1,100"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute0 (org.openqa.selenium.remote.http.HttpRequest)","80,179 ms (28%)","0.0 ms (0%)","80,242 ms (7.7%)","15.5 ms (0.7%)","1,100"
"com.symatiq.extension.PluginThreads$CallActionMethodThread.run ()","0.010 ms (0%)","0.0 ms (0%)","2,530 ms (0.2%)","0.0 ms (0%)","15"
"org.openqa.selenium.MutableCapabilities.getCapability (String)","0.164 ms (0%)","0.0 ms (0%)","0.164 ms (0%)","0.0 ms (0%)","2,973"
"org.openqa.selenium.remote.Command.getName ()","0.450 ms (0%)","0.0 ms (0%)","0.450 ms (0%)","0.0 ms (0%)","14,300"
"org.openqa.selenium.remote.Command.getParameters ()","0.052 ms (0%)","0.0 ms (0%)","0.052 ms (0%)","0.0 ms (0%)","1,100"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createResponse (java.net.http.HttpResponse)","8.27 ms (0%)","0.0 ms (0%)","21.5 ms (0%)","0.0 ms (0%)","1,100"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createRequest$2 (java.net.http.HttpRequest.Builder, String, String)","10.1 ms (0%)","0.0 ms (0%)","10.1 ms (0%)","0.0 ms (0%)","3,300"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.notChunkingBodyPublisher (org.openqa.selenium.remote.http.HttpRequest)","0.069 ms (0%)","0.0 ms (0%)","0.080 ms (0%)","0.0 ms (0%)","16"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$4 (org.openqa.selenium.remote.http.HttpResponse, String, java.util.List)","5.43 ms (0%)","0.0 ms (0%)","10.5 ms (0%)","0.0 ms (0%)","7,716"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$3 (org.openqa.selenium.remote.http.HttpResponse, String, String)","0.793 ms (0%)","0.0 ms (0%)","4.95 ms (0%)","0.0 ms (0%)","7,716"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.getRawUri (org.openqa.selenium.remote.http.HttpRequest)","7.66 ms (0%)","0.0 ms (0%)","7.66 ms (0%)","0.0 ms (0%)","1,100"
"org.openqa.selenium.json.JsonOutput$Node.write (String)","0.134 ms (0%)","0.0 ms (0%)","0.198 ms (0%)","0.0 ms (0%)","88"
"org.openqa.selenium.logging.StoringLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.465 ms (0%)","0.0 ms (0%)","0.465 ms (0%)","0.0 ms (0%)","2,200"
"org.openqa.selenium.json.JsonOutput.name (String)","0.024 ms (0%)","0.0 ms (0%)","0.863 ms (0%)","0.0 ms (0%)","62"
"org.openqa.selenium.json.JsonOutput.append (String)","0.051 ms (0%)","0.0 ms (0%)","0.081 ms (0%)","0.0 ms (0%)","60"
"org.openqa.selenium.json.JsonOutput.getMethod (Class, String)","1.74 ms (0%)","0.0 ms (0%)","1.79 ms (0%)","0.0 ms (0%)","358"
"org.openqa.selenium.json.JsonOutput.write (Object, int)","0.007 ms (0%)","0.0 ms (0%)","7.52 ms (0%)","0.0 ms (0%)","16"
"org.openqa.selenium.json.JsonOutput.close ()","0.014 ms (0%)","0.0 ms (0%)","0.014 ms (0%)","0.0 ms (0%)","16"
"org.openqa.selenium.json.JsonOutput.write0 (Object, int, int)","1.35 ms (0%)","0.0 ms (0%)","7.51 ms (0%)","0.0 ms (0%)","90"
"org.openqa.selenium.json.JsonOutput.lambda$asString$34 (StringBuilder, int)","0.169 ms (0%)","0.0 ms (0%)","0.169 ms (0%)","0.0 ms (0%)","562"
"org.openqa.selenium.json.JsonOutput.convertUsingMethod (String, Object, int, int)","0.032 ms (0%)","0.0 ms (0%)","3.52 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.JsonOutput.lambda$write0$32 (Object, java.util.Map.Entry)","0.419 ms (0%)","0.0 ms (0%)","2.26 ms (0%)","0.0 ms (0%)","724"
"org.openqa.selenium.json.JsonOutput.asString (Object)","0.582 ms (0%)","0.0 ms (0%)","0.758 ms (0%)","0.0 ms (0%)","106"
"org.openqa.selenium.json.JsonOutput.lambda$new$19 (Class)","0.005 ms (0%)","0.0 ms (0%)","0.262 ms (0%)","0.0 ms (0%)","32"
"org.openqa.selenium.json.JsonOutput.lambda$new$23 (Object, int, int)","0.346 ms (0%)","0.0 ms (0%)","3.94 ms (0%)","0.0 ms (0%)","4"
"org.openqa.selenium.json.JsonOutput.lambda$new$4 (Object, int, int)","0.014 ms (0%)","0.0 ms (0%)","0.060 ms (0%)","0.0 ms (0%)","12"
"org.openqa.selenium.json.JsonOutput.lambda$new$25 (Object, int, int)","0.377 ms (0%)","0.0 ms (0%)","5.69 ms (0%)","0.0 ms (0%)","28"
"org.openqa.selenium.json.JsonOutput.lambda$new$15 (Class)","0.018 ms (0%)","0.0 ms (0%)","1.23 ms (0%)","0.0 ms (0%)","34"
"org.openqa.selenium.json.JsonOutput.lambda$new$22 (int, int, Object)","0.001 ms (0%)","0.0 ms (0%)","3.65 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.json.JsonOutput.lambda$new$17 (Class)","0.005 ms (0%)","0.0 ms (0%)","0.326 ms (0%)","0.0 ms (0%)","32"
"org.openqa.selenium.json.JsonOutput.lambda$new$24 (int, int, Object, Object)","0.034 ms (0%)","0.0 ms (0%)","4.87 ms (0%)","0.0 ms (0%)","62"
"org.openqa.selenium.json.JsonOutput.lambda$new$21 (Object)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.json.JsonOutput.lambda$new$16 (Object, int, int)","0.005 ms (0%)","0.0 ms (0%)","3.53 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.JsonOutput.beginObject ()","0.325 ms (0%)","0.0 ms (0%)","0.409 ms (0%)","0.0 ms (0%)","28"
"org.openqa.selenium.json.JsonOutput.endObject ()","0.327 ms (0%)","0.0 ms (0%)","0.333 ms (0%)","0.0 ms (0%)","28"
"org.openqa.selenium.json.JsonOutput.endArray ()","0.132 ms (0%)","0.0 ms (0%)","0.133 ms (0%)","0.0 ms (0%)","4"
"org.openqa.selenium.json.JsonOutput.beginArray ()","0.053 ms (0%)","0.0 ms (0%)","0.061 ms (0%)","0.0 ms (0%)","4"
"org.openqa.selenium.json.JsonOutput.lambda$new$3 (Object, int, int)","0.033 ms (0%)","0.0 ms (0%)","0.194 ms (0%)","0.0 ms (0%)","44"
"org.openqa.selenium.json.JsonOutput.lambda$new$1 (Appendable, String)","0.072 ms (0%)","0.0 ms (0%)","0.072 ms (0%)","0.0 ms (0%)","372"
"plugin.AugmentState.paintCapture (java.awt.Graphics)","8.90 ms (0%)","0.0 ms (0%)","689 ms (0.1%)","0.0 ms (0%)","2,705"
"com.symatiq.widgets.Widget.clone (com.symatiq.widgets.Widget)","0.065 ms (0%)","0.0 ms (0%)","0.506 ms (0%)","0.0 ms (0%)","37"
"com.symatiq.widgets.Widget.isCloneOrMutation (com.symatiq.widgets.Widget)","0.089 ms (0%)","0.0 ms (0%)","0.089 ms (0%)","0.0 ms (0%)","1,923"
"org.openqa.selenium.json.StringCoercer.lambda$apply$0 (org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","1.16 ms (0%)","0.0 ms (0%)","792 ms (0.1%)","0.396 ms (0%)","6,484"
"org.openqa.selenium.remote.ElementLocation.findElements (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, java.util.function.BiFunction, org.openqa.selenium.By)","0.062 ms (0%)","0.0 ms (0%)","1,976 ms (0.2%)","0.0 ms (0%)","14"
"org.openqa.selenium.remote.http.Contents$1.get ()","0.196 ms (0%)","0.0 ms (0%)","0.505 ms (0%)","0.0 ms (0%)","1,115"
"org.openqa.selenium.remote.http.Contents$1.get ()","0.222 ms (0%)","0.0 ms (0%)","0.222 ms (0%)","0.0 ms (0%)","1,115"
"org.openqa.selenium.remote.http.Contents$1.length ()","0.001 ms (0%)","0.0 ms (0%)","0.001 ms (0%)","0.0 ms (0%)","16"
"org.openqa.selenium.json.JsonInput.hasNext ()","1.21 ms (0%)","0.0 ms (0%)","5.96 ms (0%)","0.0 ms (0%)","6,346"
"org.openqa.selenium.json.JsonInput.read (String, java.util.function.Function)","0.032 ms (0%)","0.0 ms (0%)","0.043 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.JsonInput.close ()","0.191 ms (0%)","0.0 ms (0%)","0.191 ms (0%)","0.0 ms (0%)","1,100"
"org.openqa.selenium.json.JsonInput.peek ()","5.4 ms (0%)","0.0 ms (0%)","20.7 ms (0%)","0.0 ms (0%)","42,423"
"org.openqa.selenium.json.JsonInput.expect (org.openqa.selenium.json.JsonType)","1.28 ms (0%)","0.0 ms (0%)","6.14 ms (0%)","0.0 ms (0%)","10,696"
"org.openqa.selenium.json.JsonInput.nextName ()","0.690 ms (0%)","0.0 ms (0%)","10.4 ms (0%)","0.0 ms (0%)","3,250"
"org.openqa.selenium.json.JsonInput.beginObject ()","1.5 ms (0%)","0.0 ms (0%)","2.61 ms (0%)","0.0 ms (0%)","2,091"
"org.openqa.selenium.json.JsonInput.endObject ()","0.403 ms (0%)","0.0 ms (0%)","1.70 ms (0%)","0.0 ms (0%)","2,091"
"org.openqa.selenium.json.JsonInput.nextString ()","0.305 ms (0%)","0.0 ms (0%)","778 ms (0.1%)","0.400 ms (0%)","3,234"
"org.openqa.selenium.json.JsonInput.endArray ()","0.025 ms (0%)","0.0 ms (0%)","0.033 ms (0%)","0.0 ms (0%)","14"
"org.openqa.selenium.json.JsonInput.beginArray ()","0.021 ms (0%)","0.0 ms (0%)","0.030 ms (0%)","0.0 ms (0%)","14"
"org.openqa.selenium.json.JsonInput.skipWhitespace (org.openqa.selenium.json.Input)","4.15 ms (0%)","0.0 ms (0%)","12.8 ms (0%)","0.0 ms (0%)","52,021"
"org.openqa.selenium.json.JsonInput.isReadingName ()","0.738 ms (0%)","0.0 ms (0%)","0.738 ms (0%)","0.0 ms (0%)","31,975"
